Species	Sample	Coefficient	Estimate
C.fatioi	BRZ008	chrLR778259.1	1.02342542593148
C.fatioi	BRZ008	chrLR778260.1	0.988227320931689
C.fatioi	BRZ008	chrLR778261.1	0.969370331147642
C.fatioi	BRZ008	chrLR778262.1	0.959834990193622
C.fatioi	BRZ008	chrLR778263.1	0.970979530836072
C.fatioi	BRZ008	chrLR778264.1	0.974433538903103
C.fatioi	BRZ008	chrLR778265.1	0.981542783849631
C.fatioi	BRZ008	chrLR778266.1	1.04831464416031
C.fatioi	BRZ008	chrLR778267.1	0.982534676213084
C.fatioi	BRZ008	chrLR778268.1	0.996100037281151
C.fatioi	BRZ008	chrLR778269.1	0.994914896655018
C.fatioi	BRZ008	chrLR778270.1	0.959465754222525
C.fatioi	BRZ008	chrLR778271.1	0.978803830615504
C.fatioi	BRZ008	chrLR778272.1	1.00765163634117
C.fatioi	BRZ008	chrLR778273.1	0.965806513621772
C.fatioi	BRZ008	chrLR778274.1	1.62286431810261
C.fatioi	BRZ008	chrLR778275.1	1.00137654752749
C.fatioi	BRZ008	chrLR778276.1	1.00701014604257
C.fatioi	BRZ008	chrLR778277.1	0.983108166921459
C.fatioi	BRZ008	chrLR778278.1	0.990724730408344
C.fatioi	BRZ008	chrLR778279.1	0.976748164865166
C.fatioi	BRZ008	chrLR778280.1	1.25822482951418
C.fatioi	BRZ008	chrLR778281.1	0.966114567736683
C.fatioi	BRZ008	chrLR778282.1	0.974971016428452
C.fatioi	BRZ008	chrLR778283.1	0.956303665576591
C.fatioi	BRZ008	chrLR778284.1	1.51604197017195
C.fatioi	BRZ008	chrLR778285.1	0.98928856163748
C.fatioi	BRZ008	chrLR778286.1	0.930595848217726
C.fatioi	BRZ008	chrLR778287.1	1.16913235963463
C.fatioi	BRZ008	chrLR778288.1	0.969498013240025
C.fatioi	BRZ008	chrLR778289.1	1.04163812693071
C.fatioi	BRZ008	chrLR778290.1	1.43213666465627
C.fatioi	BRZ008	chrLR778291.1	1.00893640215428
C.fatioi	BRZ008	chrLR778292.1	0.985173092371212
C.fatioi	BRZ052	(Intercept)	1289.34992406377
C.fatioi	BRZ052	size	0.991826681704181
C.fatioi	BRZ052	chrLR778254.1	0.957561934274294
C.fatioi	BRZ052	chrLR778255.1	0.961231019662708
C.fatioi	BRZ052	chrLR778256.1	1.05053251457408
C.fatioi	BRZ052	chrLR778257.1	0.98832426755975
C.fatioi	BRZ052	chrLR778258.1	0.999832926873764
C.fatioi	BRZ052	chrLR778259.1	1.0170560256672
C.fatioi	BRZ052	chrLR778260.1	1.01268937920233
C.fatioi	BRZ052	chrLR778261.1	0.978519293178268
C.fatioi	BRZ052	chrLR778262.1	0.973918406318834
C.fatioi	BRZ052	chrLR778263.1	0.980983263564736
C.fatioi	BRZ052	chrLR778264.1	0.976591674901272
C.fatioi	BRZ052	chrLR778265.1	0.973372389063986
C.fatioi	BRZ052	chrLR778266.1	1.00979924224151
C.fatioi	BRZ052	chrLR778267.1	0.995050693800062
C.fatioi	BRZ052	chrLR778268.1	0.987451716919547
C.fatioi	BRZ052	chrLR778269.1	1.02874441301636
C.fatioi	BRZ052	chrLR778270.1	0.987045093636889
C.fatioi	BRZ052	chrLR778271.1	0.977567579376755
C.fatioi	BRZ052	chrLR778272.1	0.997167353650912
C.fatioi	BRZ052	chrLR778273.1	0.994223940194566
C.fatioi	BRZ052	chrLR778274.1	1.55426238843671
C.fatioi	BRZ052	chrLR778275.1	1.03202854058483
C.fatioi	BRZ052	chrLR778276.1	1.01592652527702
C.fatioi	BRZ052	chrLR778277.1	1.00544557962669
C.fatioi	BRZ052	chrLR778278.1	0.955833582959674
C.fatioi	BRZ052	chrLR778279.1	0.979249445535611
C.fatioi	BRZ052	chrLR778280.1	1.20564937650057
C.fatioi	BRZ052	chrLR778281.1	0.990779789499392
C.fatioi	BRZ052	chrLR778282.1	1.00226157265941
C.fatioi	BRZ052	chrLR778283.1	0.972994179323874
C.fatioi	BRZ052	chrLR778284.1	1.51806648089449
C.fatioi	BRZ052	chrLR778285.1	0.990920186139953
C.fatioi	BRZ052	chrLR778286.1	0.96201479493454
C.fatioi	BRZ052	chrLR778287.1	1.1416580544853
C.fatioi	BRZ052	chrLR778288.1	0.982225647958058
C.fatioi	BRZ052	chrLR778289.1	1.04616761202754
C.fatioi	BRZ052	chrLR778290.1	1.42524771063911
C.fatioi	BRZ052	chrLR778291.1	1.02517542042239
C.fatioi	BRZ052	chrLR778292.1	0.971687224230722
C.fatioi	BRZ054	(Intercept)	1121.43755868534
C.fatioi	BRZ054	size	0.991589435537509
C.fatioi	BRZ054	chrLR778254.1	0.988788728124592
C.fatioi	BRZ054	chrLR778255.1	0.968384472161197
C.fatioi	BRZ054	chrLR778256.1	1.07172695512579
C.fatioi	BRZ054	chrLR778257.1	0.997408307888949
C.fatioi	BRZ054	chrLR778258.1	1.01051889150638
C.fatioi	BRZ054	chrLR778259.1	1.03152897826786
C.fatioi	BRZ054	chrLR778260.1	1.0036248841902
C.fatioi	BRZ054	chrLR778261.1	0.995584986393946
C.fatioi	BRZ054	chrLR778262.1	1.00057723528322
C.fatioi	BRZ054	chrLR778263.1	1.01106795797939
C.fatioi	BRZ054	chrLR778264.1	0.999106932621899
C.fatioi	BRZ054	chrLR778265.1	0.998990022206049
C.fatioi	BRZ054	chrLR778266.1	1.07586181815775
C.fatioi	BRZ054	chrLR778267.1	1.00767633483494
C.fatioi	BRZ054	chrLR778268.1	1.00547811531136
C.fatioi	BRZ054	chrLR778269.1	1.06599383113974
C.fatioi	BRZ054	chrLR778270.1	0.963551157362665
C.fatioi	BRZ054	chrLR778271.1	1.0062334811726
C.fatioi	BRZ054	chrLR778272.1	1.03839685620606
C.fatioi	BRZ054	chrLR778273.1	1.00111392411316
C.fatioi	BRZ054	chrLR778274.1	1.50085085826202
C.fatioi	BRZ054	chrLR778275.1	1.04279406546286
C.fatioi	BRZ054	chrLR778276.1	1.0025440108018
C.fatioi	BRZ054	chrLR778277.1	1.00347854061994
C.fatioi	BRZ054	chrLR778278.1	0.987007354534921
C.fatioi	BRZ054	chrLR778279.1	0.979034830212535
C.fatioi	BRZ054	chrLR778280.1	1.20996680578698
C.fatioi	BRZ054	chrLR778281.1	0.97573891730807
C.fatioi	BRZ054	chrLR778282.1	0.999846026060059
C.fatioi	BRZ054	chrLR778283.1	0.957812491184819
C.fatioi	BRZ054	chrLR778284.1	1.48878159618548
C.fatioi	BRZ054	chrLR778285.1	1.01764579215532
C.fatioi	BRZ054	chrLR778286.1	0.972929675737762
C.fatioi	BRZ054	chrLR778287.1	1.16270099884347
C.fatioi	BRZ054	chrLR778288.1	0.983268319933796
C.fatioi	BRZ054	chrLR778289.1	1.05893793214048
C.fatioi	BRZ054	chrLR778290.1	1.38266155108713
C.fatioi	BRZ054	chrLR778291.1	1.02005680581505
C.fatioi	BRZ054	chrLR778292.1	0.936138694038286
C.fatioi	BRZ083	(Intercept)	1629.43891566229
C.fatioi	BRZ083	size	0.992069804566875
C.fatioi	BRZ083	chrLR778254.1	0.96096006686243
C.fatioi	BRZ083	chrLR778255.1	0.965666500061182
C.fatioi	BRZ083	chrLR778256.1	1.07448883798132
C.fatioi	BRZ083	chrLR778257.1	0.999415664059324
C.fatioi	BRZ083	chrLR778258.1	1.00512617576718
C.fatioi	BRZ083	chrLR778259.1	1.02544491739348
C.fatioi	BRZ083	chrLR778260.1	1.0146621190361
C.fatioi	BRZ083	chrLR778261.1	0.987957476400847
C.fatioi	BRZ083	chrLR778262.1	0.9713954167228
C.fatioi	BRZ083	chrLR778263.1	0.992523571084391
C.fatioi	BRZ083	chrLR778264.1	0.972440608470023
C.fatioi	BRZ083	chrLR778265.1	0.993861867040699
C.fatioi	BRZ083	chrLR778266.1	0.989286119576381
C.fatioi	BRZ083	chrLR778267.1	1.0111460904103
C.fatioi	BRZ083	chrLR778268.1	1.01313787341188
C.fatioi	BRZ083	chrLR778269.1	1.04096971202434
C.fatioi	BRZ083	chrLR778270.1	0.973936303343705
C.fatioi	BRZ083	chrLR778271.1	0.989201037787974
C.fatioi	BRZ083	chrLR778272.1	1.01384227671785
C.fatioi	BRZ083	chrLR778273.1	0.976540448598022
C.fatioi	BRZ083	chrLR778274.1	1.60093356644823
C.fatioi	BRZ083	chrLR778275.1	1.01524060676462
C.fatioi	BRZ083	chrLR778276.1	1.01780952291768
C.fatioi	BRZ083	chrLR778277.1	0.998856000106556
C.fatioi	BRZ083	chrLR778278.1	0.999013017559739
C.fatioi	BRZ083	chrLR778279.1	1.00669819854904
C.fatioi	BRZ083	chrLR778280.1	1.29556456900863
C.fatioi	BRZ083	chrLR778281.1	0.989950393834919
C.fatioi	BRZ083	chrLR778282.1	1.00586808777674
C.fatioi	BRZ083	chrLR778283.1	0.968155440106019
C.fatioi	BRZ083	chrLR778284.1	1.53777182379326
C.fatioi	BRZ083	chrLR778285.1	0.990881753481454
C.fatioi	BRZ083	chrLR778286.1	0.95477222137195
C.fatioi	BRZ083	chrLR778287.1	1.22985022907732
C.fatioi	BRZ083	chrLR778288.1	0.985692393996267
C.fatioi	BRZ083	chrLR778289.1	1.05888344501287
C.fatioi	BRZ083	chrLR778290.1	1.47013471582525
C.fatioi	BRZ083	chrLR778291.1	1.0351614204558
C.fatioi	BRZ083	chrLR778292.1	0.987099794693056
C.fatioi	BRZ099	(Intercept)	835.504526280219
C.fatioi	BRZ099	size	0.993231666415553
C.fatioi	BRZ099	chrLR778254.1	0.9860652564417
C.fatioi	BRZ099	chrLR778255.1	0.969784740934633
C.fatioi	BRZ099	chrLR778256.1	1.0660163262805
C.fatioi	BRZ099	chrLR778257.1	1.0304061102226
C.fatioi	BRZ099	chrLR778258.1	1.01516283209944
C.fatioi	BRZ099	chrLR778259.1	1.01507774596371
C.fatioi	BRZ099	chrLR778260.1	1.00428673351819
C.fatioi	BRZ099	chrLR778261.1	1.00886276700175
C.fatioi	BRZ099	chrLR778262.1	1.00318595047793
C.fatioi	BRZ099	chrLR778263.1	0.999251062532187
C.fatioi	BRZ099	chrLR778264.1	0.995140495338338
C.fatioi	BRZ099	chrLR778265.1	0.980536922535507
C.fatioi	BRZ099	chrLR778266.1	1.0123565124457
C.fatioi	BRZ099	chrLR778267.1	1.02231558406703
C.fatioi	BRZ099	chrLR778268.1	1.01643601471362
C.fatioi	BRZ099	chrLR778269.1	1.04406657172116
C.fatioi	BRZ099	chrLR778270.1	0.977630770886669
C.fatioi	BRZ099	chrLR778271.1	0.980333412275947
C.fatioi	BRZ099	chrLR778272.1	1.0047258302958
C.fatioi	BRZ099	chrLR778273.1	0.983264988039863
C.fatioi	BRZ099	chrLR778274.1	1.72699139780745
C.fatioi	BRZ099	chrLR778275.1	1.0330147671318
C.fatioi	BRZ099	chrLR778276.1	1.02638278273174
C.fatioi	BRZ099	chrLR778277.1	1.01020494237907
C.fatioi	BRZ099	chrLR778278.1	1.00437591814978
C.fatioi	BRZ099	chrLR778279.1	0.997861026809621
C.fatioi	BRZ099	chrLR778280.1	1.25753415191434
C.fatioi	BRZ099	chrLR778281.1	0.986594398626796
C.fatioi	BRZ099	chrLR778282.1	1.0108375928288
C.fatioi	BRZ099	chrLR778283.1	0.976195034717427
C.fatioi	BRZ099	chrLR778284.1	1.53733815595833
C.fatioi	BRZ099	chrLR778285.1	0.992508814943461
C.fatioi	BRZ099	chrLR778286.1	0.961709867628524
C.fatioi	BRZ099	chrLR778287.1	1.22974813968451
C.fatioi	BRZ099	chrLR778288.1	0.992587227507414
C.fatioi	BRZ099	chrLR778289.1	1.06077092641534
C.fatioi	BRZ099	chrLR778290.1	1.4439810611913
C.fatioi	BRZ099	chrLR778291.1	1.03010958711203
C.fatioi	BRZ099	chrLR778292.1	1.10416685088058
C.fatioi	BRZ107	(Intercept)	542.620858975653
C.fatioi	BRZ107	size	0.992912352632093
C.fatioi	BRZ107	chrLR778254.1	0.983021926592977
C.fatioi	BRZ107	chrLR778255.1	0.961560271125782
C.fatioi	BRZ107	chrLR778256.1	1.05596524063752
C.fatioi	BRZ107	chrLR778257.1	1.00952011113507
C.fatioi	BRZ107	chrLR778258.1	1.00061730422591
C.fatioi	BRZ107	chrLR778259.1	1.02719873807829
C.fatioi	BRZ107	chrLR778260.1	1.03783597302313
C.fatioi	BRZ107	chrLR778261.1	1.02486919219753
C.fatioi	BRZ107	chrLR778262.1	0.966507584963483
C.fatioi	BRZ107	chrLR778263.1	1.00700949272006
C.fatioi	BRZ107	chrLR778264.1	1.00915742268305
C.fatioi	BRZ107	chrLR778265.1	0.999880040131021
C.fatioi	BRZ107	chrLR778266.1	1.03667007891064
C.fatioi	BRZ107	chrLR778267.1	1.0055089267902
C.fatioi	BRZ107	chrLR778268.1	1.04982101207372
C.fatioi	BRZ107	chrLR778269.1	1.06016758051698
C.fatioi	BRZ107	chrLR778270.1	0.996772593318755
C.fatioi	BRZ107	chrLR778271.1	1.03305119729263
C.fatioi	BRZ107	chrLR778272.1	1.05983626861209
C.fatioi	BRZ107	chrLR778273.1	0.994883300676025
C.fatioi	BRZ107	chrLR778274.1	1.4508471023614
C.fatioi	BRZ107	chrLR778275.1	1.00914883076286
C.fatioi	BRZ107	chrLR778276.1	0.994688652291473
C.fatioi	BRZ107	chrLR778277.1	1.02790418788504
C.fatioi	BRZ107	chrLR778278.1	1.0202009850658
C.fatioi	BRZ107	chrLR778279.1	0.973589458306973
C.fatioi	BRZ107	chrLR778280.1	1.16564535190127
C.fatioi	BRZ107	chrLR778281.1	0.985531532697565
C.fatioi	BRZ107	chrLR778282.1	0.997104102933894
C.fatioi	BRZ107	chrLR778283.1	0.942112351600256
C.fatioi	BRZ107	chrLR778284.1	1.30749204008475
C.fatioi	BRZ107	chrLR778285.1	1.03734188152555
C.fatioi	BRZ107	chrLR778286.1	0.942982161873023
C.fatioi	BRZ107	chrLR778287.1	1.1546924182655
C.fatioi	BRZ107	chrLR778288.1	1.0210385494653
C.fatioi	BRZ107	chrLR778289.1	1.02794111079432
C.fatioi	BRZ107	chrLR778290.1	1.38534540932461
C.fatioi	BRZ107	chrLR778291.1	1.01185846579176
C.fatioi	BRZ107	chrLR778292.1	1.05907117375466
C.fatioi-C.albellus	THU019	(Intercept)	1233.44964036854
C.fatioi-C.albellus	THU019	size	0.9925993368287
C.fatioi-C.albellus	THU019	chrLR778254.1	0.989509152342871
C.fatioi-C.albellus	THU019	chrLR778255.1	0.974025689562597
C.fatioi-C.albellus	THU019	chrLR778256.1	1.09266933402889
C.fatioi-C.albellus	THU019	chrLR778257.1	1.00341358185291
C.fatioi-C.albellus	THU019	chrLR778258.1	1.01738591276101
C.fatioi-C.albellus	THU019	chrLR778259.1	1.02152436243508
C.fatioi-C.albellus	THU019	chrLR778260.1	1.00928829882924
C.fatioi-C.albellus	THU019	chrLR778261.1	0.991626509763866
C.fatioi-C.albellus	THU019	chrLR778262.1	0.988121412376485
C.fatioi-C.albellus	THU019	chrLR778263.1	1.02156080922702
C.fatioi-C.albellus	THU019	chrLR778264.1	1.00857715606047
C.fatioi-C.albellus	THU019	chrLR778265.1	0.993820671118313
C.fatioi-C.albellus	THU019	chrLR778266.1	1.01057260319936
C.fatioi-C.albellus	THU019	chrLR778267.1	1.00585105175566
C.fatioi-C.albellus	THU019	chrLR778268.1	1.03299076738899
C.fatioi-C.albellus	THU019	chrLR778269.1	1.05340997129719
C.fatioi-C.albellus	THU019	chrLR778270.1	0.99651153931688
C.fatioi-C.albellus	THU019	chrLR778271.1	0.99932200355811
C.fatioi-C.albellus	THU019	chrLR778272.1	1.02759881556064
C.fatioi-C.albellus	THU019	chrLR778273.1	0.992908983375577
C.fatioi-C.albellus	THU019	chrLR778274.1	1.67056290275849
C.fatioi-C.albellus	THU019	chrLR778275.1	1.01751466284436
C.fatioi-C.albellus	THU019	chrLR778276.1	1.04194139575531
C.fatioi-C.albellus	THU019	chrLR778277.1	1.00784714054632
C.fatioi-C.albellus	THU019	chrLR778278.1	0.999626972724904
C.fatioi-C.albellus	THU019	chrLR778279.1	0.996854724637369
C.fatioi-C.albellus	THU019	chrLR778280.1	1.29870260641229
C.fatioi-C.albellus	THU019	chrLR778281.1	0.981105213269275
C.fatioi-C.albellus	THU019	chrLR778282.1	1.00108008313205
C.fatioi-C.albellus	THU019	chrLR778283.1	0.982036524519008
C.fatioi-C.albellus	THU019	chrLR778284.1	1.5463715326674
C.fatioi-C.albellus	THU019	chrLR778285.1	1.01146530223451
C.fatioi-C.albellus	THU019	chrLR778286.1	0.968268943049819
C.fatioi-C.albellus	THU019	chrLR778287.1	1.27714596983724
C.fatioi-C.albellus	THU019	chrLR778288.1	1.00609964760055
C.fatioi-C.albellus	THU019	chrLR778289.1	1.06586406031116
C.fatioi-C.albellus	THU019	chrLR778290.1	1.50564166769187
C.fatioi-C.albellus	THU019	chrLR778291.1	1.02149761565568
C.fatioi-C.albellus	THU019	chrLR778292.1	1.0430701845852
C.heglingus	WAL021	(Intercept)	219.02680667621
C.heglingus	WAL021	size	0.994648332323388
C.heglingus	WAL021	chrLR778254.1	0.996536196581075
C.heglingus	WAL021	chrLR778255.1	0.993643805691602
C.heglingus	WAL021	chrLR778256.1	1.09973256992899
C.heglingus	WAL021	chrLR778257.1	1.0192791230022
C.heglingus	WAL021	chrLR778258.1	1.02080727108066
C.heglingus	WAL021	chrLR778259.1	1.0523740132053
C.heglingus	WAL021	chrLR778260.1	1.03360244832083
C.heglingus	WAL021	chrLR778261.1	1.01902295044229
C.heglingus	WAL021	chrLR778262.1	0.994201464134844
C.heglingus	WAL021	chrLR778263.1	1.01544203241344
C.heglingus	WAL021	chrLR778264.1	1.01823088712051
C.heglingus	WAL021	chrLR778265.1	1.11345214309142
C.heglingus	WAL021	chrLR778266.1	1.03478132549794
C.heglingus	WAL021	chrLR778267.1	1.02026233294813
C.heglingus	WAL021	chrLR778268.1	1.0227662631017
C.heglingus	WAL021	chrLR778269.1	1.0403311498346
C.heglingus	WAL021	chrLR778270.1	1.0107792722877
C.heglingus	WAL021	chrLR778271.1	1.01709919538367
C.heglingus	WAL021	chrLR778272.1	1.02863968293985
C.heglingus	WAL021	chrLR778273.1	1.00718300465808
C.heglingus	WAL021	chrLR778274.1	1.72914960690167
C.heglingus	WAL021	chrLR778275.1	1.02898625699512
C.heglingus	WAL021	chrLR778276.1	1.0214641048795
C.heglingus	WAL021	chrLR778277.1	1.01199303138754
C.heglingus	WAL021	chrLR778278.1	1.01267421552324
C.heglingus	WAL021	chrLR778279.1	1.0047741133239
C.heglingus	WAL021	chrLR778280.1	1.32970961782447
C.heglingus	WAL021	chrLR778281.1	1.00193420570161
C.heglingus	WAL021	chrLR778282.1	1.0407044422814
C.heglingus	WAL021	chrLR778283.1	0.985583552957862
C.heglingus	WAL021	chrLR778284.1	1.62080584852089
C.heglingus	WAL021	chrLR778285.1	1.0002067861264
C.heglingus	WAL021	chrLR778286.1	0.983119431270375
C.heglingus	WAL021	chrLR778287.1	1.27946789313353
C.heglingus	WAL021	chrLR778288.1	1.00836663148561
C.heglingus	WAL021	chrLR778289.1	1.09056983107421
C.heglingus	WAL021	chrLR778290.1	1.56421985115399
C.heglingus	WAL021	chrLR778291.1	1.03382055271556
C.heglingus	WAL021	chrLR778292.1	0.988677374814372
C.heglingus	WAL022	(Intercept)	990.407046615805
C.heglingus	WAL022	size	0.993095126836213
C.heglingus	WAL022	chrLR778254.1	1.0074270432429
C.heglingus	WAL022	chrLR778255.1	0.98393497678364
C.heglingus	WAL022	chrLR778256.1	1.08420161611379
C.heglingus	WAL022	chrLR778257.1	1.00528222051069
C.heglingus	WAL022	chrLR778258.1	1.02807807523785
C.heglingus	WAL022	chrLR778259.1	1.0427772430978
C.heglingus	WAL022	chrLR778260.1	1.03112107066704
C.heglingus	WAL022	chrLR778261.1	0.996413263924872
C.heglingus	WAL022	chrLR778262.1	1.00706218519293
C.heglingus	WAL022	chrLR778263.1	1.01562190170599
C.heglingus	WAL022	chrLR778264.1	1.03192742092503
C.heglingus	WAL022	chrLR778265.1	1.00777234982851
C.heglingus	WAL022	chrLR778266.1	1.05064449870363
C.heglingus	WAL022	chrLR778267.1	1.03103445069741
C.heglingus	WAL022	chrLR778268.1	1.04694428424953
C.heglingus	WAL022	chrLR778269.1	1.04624217261447
C.heglingus	WAL022	chrLR778270.1	0.996685392141169
C.heglingus	WAL022	chrLR778271.1	1.01196683280279
C.heglingus	WAL022	chrLR778272.1	1.02202833476838
C.heglingus	WAL022	chrLR778273.1	1.01292831404821
C.heglingus	WAL022	chrLR778274.1	1.71718639867963
C.heglingus	WAL022	chrLR778275.1	1.03168344621356
C.heglingus	WAL022	chrLR778276.1	1.01972287280699
C.heglingus	WAL022	chrLR778277.1	1.01097219340104
C.heglingus	WAL022	chrLR778278.1	1.00003836222745
C.heglingus	WAL022	chrLR778279.1	0.986024998050643
C.heglingus	WAL022	chrLR778280.1	1.32033580752029
C.heglingus	WAL022	chrLR778281.1	1.01293580011884
C.heglingus	WAL022	chrLR778282.1	1.00577989415656
C.heglingus	WAL022	chrLR778283.1	0.970629521281145
C.heglingus	WAL022	chrLR778284.1	1.60186701922351
C.heglingus	WAL022	chrLR778285.1	0.996169253316413
C.heglingus	WAL022	chrLR778286.1	0.961474766342155
C.heglingus	WAL022	chrLR778287.1	1.21822010339608
C.heglingus	WAL022	chrLR778288.1	1.0032003053665
C.heglingus	WAL022	chrLR778289.1	1.09683918203386
C.heglingus	WAL022	chrLR778290.1	1.51954059952859
C.heglingus	WAL022	chrLR778291.1	1.08511206424697
C.heglingus	WAL022	chrLR778292.1	1.03914344279702
C.heglingus	WAL024	(Intercept)	894.257825433665
C.heglingus	WAL024	size	0.993987466675473
C.heglingus	WAL024	chrLR778254.1	0.964860654218981
C.heglingus	WAL024	chrLR778255.1	0.967362200872283
C.heglingus	WAL024	chrLR778256.1	1.06457856152745
C.heglingus	WAL024	chrLR778257.1	0.969831016483452
C.heglingus	WAL024	chrLR778258.1	0.997493246359296
C.heglingus	WAL024	chrLR778259.1	1.01493265687702
C.heglingus	WAL024	chrLR778260.1	1.00719589012504
C.heglingus	WAL024	chrLR778261.1	0.973549643314384
C.heglingus	WAL024	chrLR778262.1	0.974602976959307
C.heglingus	WAL024	chrLR778263.1	0.993939002808276
C.heglingus	WAL024	chrLR778264.1	0.98097650249586
C.heglingus	WAL024	chrLR778265.1	1.0039528831334
C.heglingus	WAL024	chrLR778266.1	1.00431512391296
C.heglingus	WAL024	chrLR778267.1	1.01322634406599
C.heglingus	WAL024	chrLR778268.1	0.987333519721889
C.heglingus	WAL024	chrLR778269.1	1.02771203301937
C.heglingus	WAL024	chrLR778270.1	0.953401549519583
C.heglingus	WAL024	chrLR778271.1	0.980208254793599
C.heglingus	WAL024	chrLR778272.1	1.00021170694067
C.heglingus	WAL024	chrLR778273.1	0.999734423452501
C.heglingus	WAL024	chrLR778274.1	1.6196661511604
C.heglingus	WAL024	chrLR778275.1	1.00304282074378
C.heglingus	WAL024	chrLR778276.1	1.01111321715257
C.heglingus	WAL024	chrLR778277.1	0.979056725872212
C.heglingus	WAL024	chrLR778278.1	0.998667834493144
C.heglingus	WAL024	chrLR778279.1	0.974065877464268
C.heglingus	WAL024	chrLR778280.1	1.25486049811271
C.heglingus	WAL024	chrLR778281.1	0.956635619294724
C.heglingus	WAL024	chrLR778282.1	0.987597456316762
C.heglingus	WAL024	chrLR778283.1	0.959278333355492
C.heglingus	WAL024	chrLR778284.1	1.52908194753364
C.heglingus	WAL024	chrLR778285.1	0.992900193131077
C.heglingus	WAL024	chrLR778286.1	0.943482305580846
C.heglingus	WAL024	chrLR778287.1	1.17977854024755
C.heglingus	WAL024	chrLR778288.1	0.983541462962239
C.heglingus	WAL024	chrLR778289.1	1.04113345334524
C.heglingus	WAL024	chrLR778290.1	1.43703390338656
C.heglingus	WAL024	chrLR778291.1	1.06156373506673
C.heglingus	WAL024	chrLR778292.1	1.0499950583445
C.heglingus	WAL030	(Intercept)	1102.57225744475
C.heglingus	WAL030	size	0.990647375743386
C.heglingus	WAL030	chrLR778254.1	1.00980125961386
C.heglingus	WAL030	chrLR778255.1	0.99519982495942
C.heglingus	WAL030	chrLR778256.1	1.10162018743322
C.heglingus	WAL030	chrLR778257.1	1.02746826235095
C.heglingus	WAL030	chrLR778258.1	1.02981839475014
C.heglingus	WAL030	chrLR778259.1	1.04415334698974
C.heglingus	WAL030	chrLR778260.1	1.03496039000055
C.heglingus	WAL030	chrLR778261.1	1.05479104460487
C.heglingus	WAL030	chrLR778262.1	1.00803985871675
C.heglingus	WAL030	chrLR778263.1	1.009994541694
C.heglingus	WAL030	chrLR778264.1	1.06388272584435
C.heglingus	WAL030	chrLR778265.1	1.07010796976353
C.heglingus	WAL030	chrLR778266.1	1.02911062797944
C.heglingus	WAL030	chrLR778267.1	1.03828792383703
C.heglingus	WAL030	chrLR778268.1	1.04625407365629
C.heglingus	WAL030	chrLR778269.1	1.05414490058214
C.heglingus	WAL030	chrLR778270.1	1.00548807299446
C.heglingus	WAL030	chrLR778271.1	1.03144892561805
C.heglingus	WAL030	chrLR778272.1	1.02697485469204
C.heglingus	WAL030	chrLR778273.1	1.01189547840053
C.heglingus	WAL030	chrLR778274.1	1.75485265543063
C.heglingus	WAL030	chrLR778275.1	1.04208734001393
C.heglingus	WAL030	chrLR778276.1	1.03889092072428
C.heglingus	WAL030	chrLR778277.1	1.01238732621689
C.heglingus	WAL030	chrLR778278.1	0.990377504332766
C.heglingus	WAL030	chrLR778279.1	0.993185461069456
C.heglingus	WAL030	chrLR778280.1	1.33328281556806
C.heglingus	WAL030	chrLR778281.1	0.974704548043913
C.heglingus	WAL030	chrLR778282.1	1.06136493591632
C.heglingus	WAL030	chrLR778283.1	0.9742458974471
C.heglingus	WAL030	chrLR778284.1	1.65730730939685
C.heglingus	WAL030	chrLR778285.1	1.01923358697412
C.heglingus	WAL030	chrLR778286.1	0.984123487923021
C.heglingus	WAL030	chrLR778287.1	1.26503700926566
C.heglingus	WAL030	chrLR778288.1	1.01379510319134
C.heglingus	WAL030	chrLR778289.1	1.0725739086697
C.heglingus	WAL030	chrLR778290.1	1.57294609082947
C.heglingus	WAL030	chrLR778291.1	1.05809866151053
